,Word,Conc.M
5846,unwound,3.11
5848,vigor,2.27
5850,legislature,2.54
5851,sheriff,4.5
5852,fellowship,2.28
5854,scuba,4.23
5855,dive,4.03
5857,scenery,3.38
5858,dwindling,2.4
5862,healthily,2.4
5864,resume,4.0
5869,backward,3.41
5870,match,4.14
5871,memorize,3.3
5872,searching,2.73
5873,documentation,3.55
5875,retype,3.45
5876,drag,4.17
5877,lance,4.07
5878,educational,2.1
5879,partnership,2.82
5880,agency,3.87
5881,scholastic,2.44
5883,operator,4.21
5884,reporter,4.63
5885,starve,3.48
5886,label,4.46
5887,tuna,4.89
5890,impress,2.07
5891,lobster,4.86
5892,marinated,3.32
5895,haven,3.38
5897,pilgrim,4.43
5898,remote,3.44
5900,unnatural,1.41
5904,corrode,4.04
5909,knock,4.24
5910,post,4.3
5912,novel,4.21
5918,attorney,4.52
5919,perceptive,1.89
5921,nailing,3.85
5924,intense,2.41
5925,flimflam,1.6
5926,cast,3.92
5927,intend,1.71
5929,centralize,2.15
5930,horseback,4.41
5931,racquetball,4.66
5932,geographical,2.92
5933,prisoner,4.11
5937,corporate,2.27
5938,headquarters,4.14
5939,warehouse,4.69
5941,nondescript,2.43
5945,intriguing,1.59
5946,plod,3.2
5947,plot,3.14
5952,atlantic,3.26
5954,scooped,3.39
5958,annoyance,2.14
5959,frustrated,2.47
5960,grateful,1.78
5961,faceless,3.0
5962,root,4.34
5963,yearlong,2.68
5964,mentally,1.93
5965,retarded,2.57
5966,historical,1.93
5968,eagle,5.0
5969,persuaded,2.43
5970,priest,4.77
5971,persuade,2.07
5972,pleading,2.6
5975,anyways,1.59
5977,spaniel,4.7
5978,skeptical,1.7
5982,miracle,1.96
5983,butler,4.63
5984,upstate,3.25
5987,reasoned,1.64
5988,sensible,1.52
5989,rational,1.62
5990,persuadable,1.54
5991,tricky,2.04
5992,intelligent,2.46
5993,barred,3.11
5994,overwhelming,1.78
5996,blooded,2.79
5997,stiffening,3.0
5999,supreme,2.0
6000,thrown,4.33
6002,premeditate,1.97
6003,lessening,2.2
6007,expression,2.54
6008,symbolism,1.41
6009,democracy,1.78
6010,amendment,2.44
6011,adamantly,1.46
6013,bench,4.87
6015,framing,4.04
6016,constitution,3.23
6018,framed,3.96
6019,viable,1.62
6020,physically,2.48
6021,nevertheless,1.48
6022,ok,2.11
6025,shed,4.55
6027,response,3.0
6028,fetus,4.62
6030,destruction,3.21
6031,condone,1.79
6033,nationally,2.46
6035,target,4.11
6036,elsewhere,1.89
6038,concealed,2.43
6039,modified,2.52
6041,registered,2.66
6046,delay,2.79
6047,objection,2.29
6049,balance,2.89
6050,difficulty,1.9
6053,stink,3.72
6054,dramatic,2.12
6055,openly,1.55
6060,phase,2.46
6061,separately,2.75
6062,hesitant,1.88
6063,fate,1.53
6064,attach,3.33
6065,circulation,3.03
6067,housebroken,3.04
6068,temperament,1.96
6069,playful,2.63
6072,gastrointestinal,3.21
6073,virus,3.48
6075,veterinarian,4.46
6076,antibiotics,4.45
6077,gaining,2.77
6078,fellow,3.67
6080,unfortunate,1.78
6081,march,4.03
6083,bedridden,3.39
6084,botched,2.48
6085,jumbo,3.24
6086,optional,1.9
6087,statistic,2.88
6088,meanwhile,1.27
6093,refresh,2.63
6094,campaign,3.0
6095,presidential,2.31
6096,measure,3.59
6097,shipped,2.62
6098,bust,3.73
6099,ring,4.81
6101,consolation,2.14
6102,temporarily,2.04
6103,charity,2.62
6104,marathon,3.96
6105,hide,3.21
6106,auction,3.93
6107,blonde,4.52
6108,reddish,3.42
6109,recognition,2.39
6110,prosecution,1.93
6111,lieutenant,4.41
6114,switchboard,4.61
6117,remarkably,1.63
6118,incompetent,2.03
6120,laughing,3.96
6121,mockingbird,4.75
6122,browbeat,2.38
6123,expert,2.85
6124,witness,4.07
6125,testimony,3.21
6126,vulnerable,2.0
6131,pink,3.93
6133,donate,2.88
6134,longevity,1.9
6135,permanent,2.76
6137,sociable,2.03
6138,maul,4.04
6141,paint,4.79
6142,romping,2.96
6144,retrieve,3.32
6146,paddled,4.13
6148,screaming,3.96
6149,sweatshirt,4.93
6150,shivering,3.54
6153,canine,4.71
6156,rider,4.07
6158,drew,3.17
6159,hat,4.88
6160,essence,1.66
6162,intangible,1.3
6164,painless,2.29
6166,amazingly,1.58
6167,indigent,1.79
6169,employ,2.41
6171,concern,1.7
6172,successfully,1.96
6173,extensively,2.11
6175,integrity,1.44
6176,preventative,1.93
6178,horrendous,2.07
6179,addicted,2.13
6180,approaching,2.63
6181,qualify,1.93
6183,rehabilitate,1.76
6184,trigger,4.31
6185,rage,3.13
6187,athlete,4.3
6188,buried,3.93
6189,peter,3.68
6192,orange,4.66
6193,electrocute,3.82
6194,tortoise,4.87
6195,ridden,2.52
6196,exceedingly,1.91
6197,problematic,2.11
6199,candid,1.81
6200,gracious,2.17
6201,criminality,1.87
6202,sarcastic,2.18
6204,tit,4.64
6207,forgive,1.92
6208,bleeding,4.3
6209,hearts,4.48
6210,uncontrollable,2.11
6211,unnecessary,1.56
6215,substantially,2.21
6217,pursuit,2.92
6218,privacy,1.5
6221,cabin,4.92
6222,custom,2.68
6229,toying,2.3
6230,steady,2.25
6231,refuse,3.04
6235,zero,2.86
6238,connection,3.0
6239,overpriced,2.74
6240,chiropractor,4.86
6242,effectiveness,2.07
6244,steam,4.5
6246,farmhouse,4.74
6247,airport,4.87
6248,appreciate,2.23
6250,creeping,3.04
6252,figuratively,1.21
6253,density,2.52
6255,duplex,4.18
6261,wooden,4.61
6262,celebrated,1.97
6263,possessive,2.36
6264,protest,3.21
6268,fantastic,1.78
6269,unlocked,3.5
6270,fallout,2.62
6271,suburb,3.76
6272,alcohol,4.76
6275,outer,3.74
6276,perimeter,3.46
6279,considerably,1.62
6282,hanging,4.03
6283,classify,2.41
6285,classed,2.12
6287,jewelry,4.82
6290,doggone,1.8
6291,nest,4.86
6292,coast,4.21
6293,perfectly,1.52
6296,satisfactory,1.8
6298,marriage,2.51
6299,virtually,2.0
6300,bang,3.77
6301,survey,4.08
6302,spartan,3.74
6303,narrow,3.04
6304,splurge,2.0
6305,frugally,2.17
6308,nonessential,1.7
6309,lavish,2.31
6311,unexpected,2.23
6314,ante,3.0
6315,approach,2.74
6316,probability,1.65
6317,incarcerate,3.13
6319,democrat,3.96
6323,morally,1.4
6324,ethics,2.28
6326,offended,1.97
6328,upwards,2.63
6329,multiple,3.26
6330,reinstate,1.9
6333,handgun,5.0
6334,permit,3.43
6335,investigation,2.52
6337,reference,2.38
6341,cattiness,1.96
6342,mamma,4.58
6345,suffocate,3.74
6346,foolproof,1.79
6347,robbery,3.93
6349,cartoon,4.33
6350,indentured,2.04
6351,servitude,2.32
6352,damn,2.0
6355,constitutional,1.93
6356,vigilantism,1.35
6358,bedtime,2.9
6359,readily,1.88
6360,accurate,1.9
6362,jurisdiction,2.07
6363,victimless,1.78
6364,felony,3.5
6365,citizenship,2.96
6366,haze,4.04
